barcode,title,author,subject,description,category,media,publisher,publocation,pubdate,edition,isbn,type,thumburl,keywords,callnumber
,Workshop Technology Part two,W. A. J. Chapman,,,,,,,,,81-7031-192-6,General,,,345
,Workshop Technology Part two,W. A. J. Chapman,,,,,,,,,81-7031-192-7,General,,,775
,Modern Welding Technology,Howard B. Cary,,,,,,,,,0-13-599283-4,General,,,363
,Mechanical Engineering Craft Theory - Volume 1,"R.L.Timings,O.Alabi",,,,,,,,,0-582-65801-2,General,,,343
,Aspects of Material Formability,Dr. Zdzislaw Marcniak,,,,,,,,,,General,,,450
,the design and use of Instruments and Accurate Mechanism underlying principles,T.N.Whitehead,,,,,,,,,,General,,,440
,"Automation,Production Systems and Computer Intergrated Manufacturing",Mikell P. Groover,,,,,,,,,81-203-0618-X,General,,,418
,Production Technology,Er. R.K.Jain,,,,,,,,,,General,,,373
,Pro/Engineer - Instructor ,David S. Kelly,,,,,,,,,0-07-053048-3,General,,,351
,Pro/Engineer - Instructor ,David S. Kelly,,,,,,,,,0-07-053048-4,General,,,437
,CATIA(V5R17)for Engineers and Designers,prof. Sham Tickoo,,,,,,,,,978-81-7722-815-1,General,,,664
,Engineering Graphics Principles with Geometric Dimensioning and Tolerencing,E.Max Raisor,,,,,,,,,1-58503-045-7,General,,,388
,Draughtsmanship(third Edition),Fraser Reekie,,,,,,,,,0-7131-3368-6,General,,,371
,Basic Pro/Engineering in 20 Lessons,Louis Gary Lamit,,,,,,,,,053495068-X,General,,,369
,Fundamentals of Machine Drawing,"Sadhu Singh, P.L. Sah",,,,,,,,,81-203-2252-5,General,,,355
,Machine Drawing(Revised Edition),"T.Jones,T.G.Jones",,,,,,,,,,General,,,385
,Machine Drawing ,N.D. Junnarkar,,,,,,,,,81-297-0794-2,General,,,627
,Pro/Engineer Wildfire 4.0 inSimple Steps,Kogent Solutions Inc.,,,,,,,,,978-81-7722-437-5,General,,,677
,Autocad 2002 for Architecture,"Alan Jefferis, Michael, Tereasa Jefferis",,,,,,,,,0-7668-3847-1,General,,,384
,Transmission and Display of Pictorial Information,D.E.Pearson,,,,,,,,,0-7273-2101-3,General,,,480
,The Finite Element Method(Fourth Edition)- Volume 1,"O.C.Zienkiewicz, R.L.Taylor",,,,,,,,,0-07-084174-8,General,,,439
,The Finite Element Method for Engineers(Fourth Edition),"Kenneth H.Huebner, Donald L.Dewhirst,Douglas E.Smith,Ted G.Byrom",,,,,,,,,9812-53-154-8,General,,,774
,Engineering Graphics with Autocad 2002,James D. Bethune,,,,,,,,,81-7808-819-3,General,,,665
,Pro/Engineer Reference Guide (Book-2),CADD CENTER,,,,,,,,,,General,,,663
,Pro/Engineer Reference Guide(Book-1),CADD CENTER,,,,,,,,,,General,,,662
,Material Science and Engineering An Introduction,"William D. Callister, Jr",,,,,,,,,9814-12-669-1,General,,,407
,Engineering Materials- Properties and Selection,"Kenneth G. Budinski, Michael K. Budinski",,,,,,,,,81-203-2914-7,General,,,411
,Engineering Materials ,Joseph Marin,,,,,,,,,,General,,,773
,Automobile Engineering -  Vol. 2,Dr.Kirpal Singh,,,,,,,,,81-8014-053-9,General,,,316
,Automobile Engineering -  Vol. 2,Dr.Kirpal Singh,,,,,,,,,81-8014-053-10,General,,,314
,Automobile Engineering -  Vol. 2,Dr.Kirpal Singh,,,,,,,,,81-8014-053-11,General,,,313
,Automobile Engineering -  Vol. 2,Dr.Kirpal Singh,,,,,,,,,81-8014-053-12,General,,,312
,Automobile Engineering -  Vol. 2,Dr.Kirpal Singh,,,,,,,,,81-8014-053-13,General,,,309
,Automobile Engineering -  Vol. 2,Dr.Kirpal Singh,,,,,,,,,81-8014-053-14,General,,,311
,Automobile Engineering - Vol. 1,Dr.Kirpal Singh,,,,,,,,,81-8014-099-7,General,,,498
,Automobile Engineering - Vol. 1,Dr.Kirpal Singh,,,,,,,,,81-8014-099-8,General,,,494
,Automobile Engineering - Vol. 1,Dr.Kirpal Singh,,,,,,,,,81-8014-099-9,General,,,499
,Automobile Engineering - Vol. 1,Dr.Kirpal Singh,,,,,,,,,81-8014-099-10,General,,,501
,Automobile Engineering - Vol. 1,Dr.Kirpal Singh,,,,,,,,,81-8014-099-11,General,,,496
,Automobile Engineering - Vol. 1,Dr.Kirpal Singh,,,,,,,,,81-8014-099-12,General,,,497
,Medium/Heavy Duty -Truck Diesel Engines,"John F. Kirshaw, Sean Bennett",,,,,,,,,0-8273-7221-3,General,,,409
,Medium/Heavy Duty -Truck Diesel Engines,"John F. Kirshaw, Sean Bennett",,,,,,,,,0-8273-7221-4,General,,,413
,Automotive Mechanics,"William H. Crouse, Donald L. Anglim",,,,,,,,,0-07-063435-1,General,,,320
,Automotive Mechanics,"William H. Crouse, Donald L. Anglim",,,,,,,,,0-07-063435-2,General,,,325
,Automotive Mechanics,"William H. Crouse, Donald L. Anglim",,,,,,,,,0-07-063435-3,General,,,327
,Automotive Mechanics,"William H. Crouse, Donald L. Anglim",,,,,,,,,0-07-063435-4,General,,,319
,Automotive Mechanics,"William H. Crouse, Donald L. Anglim",,,,,,,,,0-07-063435-5,General,,,321
,Automotive Mechanics,"William H. Crouse, Donald L. Anglim",,,,,,,,,0-07-063435-6,General,,,326
,Automotive Mechanics,"William H. Crouse, Donald L. Anglim",,,,,,,,,0-07-063435-7,General,,,768
,Automotive Mechanics,"William H. Crouse, Donald L. Anglim",,,,,,,,,0-07-099215-0,General,,,383
,Internal Combustion Engines,V. Ganeshan,,,,,,,,,0-07-462122-X,General,,,769
,Internal Combustion Engines,V. Ganeshan,,,,,,,,,0-07-462122-X,General,,,770
,Chassis Engineering ,Herb Adams,,,,,,,,,1-55788-055-7,General,,,396
,Automobile Engineering ,G. B. S. Narang,,,,,,,,,,General,,,814
,The Automobile,Harbans Singh Reyat,,,,,,,,,81-219-0214-2,General,,,308
,Principals of Electricity & Electronics for the Automotive Technician,Norm Chapman,,,,,,,,,0-8273-8479-3,General,,,188
,Gasoline - Engine Management,BOSCH,,,,,,,,,0-7680-0509-8,General,,,405
,Diesel - Engine Management,BOSCH,,,,,,,,,0-7680-0509-4,General,,,393
,IC Engine Fundementals,John B. Heywood,,,,,,,,,0-07-028637-X,General,,,402
,Intoduction to Naval Architecture,Eric C. Tupper,,,,,,,,,978-81-312-0434-4,General,,,719
,Intoduction to Naval Architecture,Eric C. Tupper,,,,,,,,,978-81-312-0434-5,General,,,307
,Intoduction to Naval Architecture,Eric C. Tupper,,,,,,,,,978-81-312-0434-6,General,,,720
,Intoduction to Naval Architecture,Eric C. Tupper,,,,,,,,,978-81-312-0434-7,General,,,306
,Everyday Dialogues in English - A New Revised Edition,Robert J. Dixon,,,,,,,,,81-203-0566-3,General,,,443
,Handbook of tables for Applied Engineering Science,CRC Edition,,,,,,,,,,General,,,800
,Handbook of Physics,"B. Yavorsky , A. Detlaf",,,,,,,,,,General,,,799
,Engineering Science - Third Edition,John Bird,,,,,,,,,0-7506-4991-7,General,,,788
,At Home in the Universe,Stuart Kauffman,,,,,,,,,0-19-509599-5,General,,,472
,Customer Service for Dummies,"Karen Leland, Keith Bailey",,,,,,,,,,General,,,477
,Designing Schools and Schooling for the Handicapped,"Jack W. Birch , B. Kenneth Johnstone",,,,,,,,,0-398-03362-5,General,,,803
,Study Guide to Accompany Abnormaly Psychology,David J. Lutz,,,,,,,,,0-673-46910-7,General,,,465
,The Professional Engineer in Society,"Stephen Collins, John Ghey,Graham Mills",,,,,,,,,81-7649-680-4,General,,,468
,Creating Breakthrough Products,"Jonathan Cagan, Craid M. Vogel",,,,,,,,,81-297-0492-7,General,,,469
,The Psychology of Human-Computer Interaction,"Stuart K. Card, Thormas P. Morgan, Allen Newell",,,,,,,,,0-89859-243-7,General,,,761
,Handbook of The Psychology of Aging - Second Edition,"James E. Birren , K. Warner Schale",,,,,,,,,0-442-21401-4,General,,,754
,Human Factors In Transport Research,"D.J Oborne , J.A. Levis",,,,,,,,,0-12-523801-0,General,,,753
,Perspectives In Psychological Theory,"Bernard Kaplan, Seymour Wapner",,,,,,,,,,General,,,738
,Experimental Psycholinguistics- An Introduction,"Sam GlucksBerg, Kent State University",,,,,,,,,0-470-30840-0,General,,,756
,Experimental Psychology - Second Edition,Anne Myres,,,,,,,,,0-534-06618-6757,General,,,757
,"Psychology and Work| Productivity, Change and Employment","J. Richard Hackman, Lois Wladis Hoffman, Rudolf H. Moos, Samuel H. Osipow, Lois G. Tornatzky",,,,,,,,,0-912704-48-9,General,,,731
,The Processing of Information and Structure,Wendell R. Garner,,,,,,,,,0-470-29233-4,General,,,727
,Pollution Control In Process Industries,S. P. Mahajan,,,,,,,,,0-07-451772-4,General,,,461
,The encyclopedia of electroChemistry,Clifford A. Hampell,,,,,,,,,,General,,,414
,Applications of Mental Health Statistics,Morton Kramer,,,,,,,,,,General,,,749
,Physiological Psychology,G. L. Freeman,,,,,,,,,,General,,,748
,Handbook of Experimental Psychology,Herbert S. Langfeld,,,,,,,,,,General,,,762
,contemporarary issues in Conitive Psychology,Robert L. Solso,,,,,,,,,0-470-81229-X,General,,,734
,Human Information processing,Barry H. KantoWitz,,,,,,,,,0-470-45674-4,General,,,723
,Coding Processes In Human Memory,"Arthur W. Melton , Edwin Martin",,,,,,,,,0-470-59335-0,General,,,725
,Huaman Symmetry Perception and its  Computational Analysis,Q. W. Tyler,,,,,,,,,0-8058-4395-7,General,,,721
,Clinical Psychology,C. M. Louttit,,,,,,,,,,General,,,733
,The Psychology of Memory,Alan D. Baddeley,,,,,,,,,0-465-06736-0,General,,,739
,Theories in coginitive Psychology,Robert L. Solso,,,,,,,,,0-470-81228-1,General,,,729
,The Biology of Work,O. G. Edholm,,,,,,,,,,General,,,730
,contemporarary Approaches to Cognition,"Jerome S. Bruner, Egon Brunswik ,Leon Festinger , Fritz Heider, Karl F. MuenZinger , Chharles E. Osgood, David Rapaport",,,,,,,,,,General,,,732
,Systems and theories of Psychology,"J. P. Chaplin, T. S. Kraweic",,,,,,,,,,General,,,758
,Psychology Principles in System development,Robert M. Gagne,,,,,,,,,,General,,,741
,Cognition and Instruction,David KlahR,,,,,,,,,0-470-15226-5,General,,,742
,The Psychology of Thinking,Neil Bolton,,,,,,,,,,General,,,750
,Annual Review of Psychology - VOLUME 7 ,"Annual Reviews, INC.",,,,,,,,,,General,,,740
,The Psychology of Learning ,Bugelski,,,,,,,,,,General,,,744
,Psychological Issues- The Formation And Transformation of the Perceptual World,Ivo Kohler,,,,,,,,,,General,,,746
,Learning Language and Memory,"John W. Donahoe, Micheal G. wessels",,,,,,,,,0-06-041685-8,General,,,728
,Student Manual to Accompany Understanding Human Behaviour,James W. McConel,,,,,,,,,0-03-007826-1,General,,,747
,Man's Information System,Robert  M. W. Travers,,,,,,,,,8102-0017-1,General,,,745
,Introduction To Human information Processing,David E. Rumelhart,,,,,,,,,0-471-74500-6,General,,,787
,Biological Foundations of  Emotion,Ernst Gellhorn,,,,,,,,,,General,,,436
,Explorations In Cognition,"Donald R. Norman, David E. Rumelhart",,,,,,,,,0-7167-0736-5,General,,,735
,Human Information processing,Lawrence J. Fogel,,,,,,,,,,General,,,727
,Learning and Memory an Introduction,Jack A. Adams,,,,,,,,,0-256-02314-x,General,,,722
,Computers and the Human Mind,Donald G. Fink,,,,,,,,,,General,,,737
,Models of Thinking,Frank George,,,,,,,,,,General,,,759
,Foundations of Learning and Memory,"Roger M. Tarpy, Richard E. Mayer",,,,,,,,,0-673-15074-7,General,,,752
,The Chemistry of thinking,"George Humphrey, R. V. Coxon",,,,,,,,,,General,,,755
,Aviation Psychology ,Stanley N. Roscoe,,,,,,,,,0-8138-1925-3,General,,,726
,The concept of Dimension in  Research On Children's Learning,Stuart I. OffrnBach,,,,,,,,,,General,,,743
,Operations Management For Competitive Advatnage,"Richard B Chase, F Robert Jacob, Nicholas J Aquilano, Nitin K Agarwal",,,,,,,,,007-060448-7,General,,,684
,Engineering Economics - Fourth Edition,"James L. Riggs, David D. Bedworth, Sabha U. Randhawa",,,,,,,,,0-07-058670-5,General,,,697
,C++,Paulo Franca,,,,,,,,,81-7029-945-4,General,,,671
,Information Systems For You,Stephen Doyle,,,,,,,,,0-7487-4459-2,General,,,669
,Using Microsoft PowerPoint 2000,QUE,,,,,,,,,81-203-1574-X,General,,,364
,Numerical Methods with Computer Programs in C++,Pallab Ghosh,,,,,,,,,81-203-2987-2,General,,,674
,Manufacturing Planing & Control(Fifth Edition),"Thomas E. Vollmann, William L. Berry, D. Clay Whybark, F. Robert Jacobs",,,,,,,,,0-07-059839-8,General,,,302
,Behavioural Foundations of System Development,David Meister,,,,,,,,,0-471-59195-5,General,,,696
,Principles of Managerial Finance(Tenth Edition),Lawrence J. Gitman,,,,,,,,,81-297-0275-4,General,,,435
,Text Book of Work Study and Ergonomics,Suresh Dalela Saurabh,,,,,,,,,,General,,,300
,Introduction to Operations and Supply Chain Management,"Cecil C. Bozarath, Robert B. Handfield",,,,,,,,,81-317-0320-7,General,,,304
,Modern Production/Operations Management (Eighth Edition),"Elwood S. Buffa, Rakesh K. Sarin",,,,,,,,,9971-51-163-0,General,,,303
,Industrial Engineering and Management,Dr. Ravi Shankar,,,,,,,,,81-7515-313-X,General,,,305
,Personal and Human Resources Management,G.A.Cole,,,,,,,,,0-8264-6128-X,General,,,702
,Intermediate Modes of Transport,Lanka Forum on Rurla Transport Developent,,,,,,,,,955-8233-01-3,General,,,690
,Disaster Management- A Disaster Manager's Handbook,Nick Carter,,,,,,,,,971-561-006-4,General,,,439
,Psychology of System Design,David Meister,,,,,,,,,0-444-88378-9,General,,,901
,Computer Aided Simulations,"Lanka Udawatta,Buddhika Jayasekara",,,,,,,,,978-81-7319-904-2,General,,,678
,Maya 4.5,"John Kundert - Gibbs, Peter Lee",,,,,,,,,81-7656-745-0,General,,,376
,Visual Basic 6,Steve Brown,,,,,,,,,81-7656-026-X,General,,,397
,Creat Electronic Presentations (PowerPoint 2003),Cheryl Price,,,,,,,,,1-877364-17-7,General,,,672
,Build Your Own 486/486SX and Save Bundle(2nd Edition),Aubrey Pilgrim,,,,,,,,,0-8306-4217-X,General,,,475
,The Complete PC Upgrade & Maintainance Guide,Mark Minasi,,,,,,,,,81-7656-158-4,General,,,816
,"PC Viruses - Detection, Analysis & Cure",Springer - Verlag,,,,,,,,,3-540-19691-9,General,,,378
,Teach Yourself Linux(Third Edition),"Kevin Reichard, Eric F. Johnson",,,,,,,,,81-7029-617-X,General,,,442
,Microsoft Access 2002,Faithe Wempen,,,,,,,,,81-203-1893-5,General,,,454
,Introduction to Expert Systems(Third Edition),Peter Jackson,,,,,,,,,81-7808-499-6,General,,,434
,Using the Internet(Fourth Edition),Barbara Kasser,,,,,,,,,81-203-1647-9,General,,,380
,Teach Yourself Macromedia Flash MX,Phillip Kerman,,,,,,,,,81-7808-765-0,General,,,446
,3ds max 4 - Fundementals,Ted Boardman,,,,,,,,,81-7635-532-1,General,,,462
,Information Technology Principles and Applications,"Ajoy Kumar Ray, Tinku Acharya",,,,,,,,,81-203-2184-7,General,,,366
,Learn C in Three Days,Sam A. Abolrous,,,,,,,,,81-7029-170-4,General,,,673
,C Pearls,Yashavant P. Kanetkar,,,,,,,,,81-7029-859-8,General,,,466
,Build Your Own 386/386SX and Save a Bundle(2nd Edition),Aubrey Pilgrim,,,,,,,,,0-8306-3750-8,General,,,372
